CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	PUBLISHED_TYPE	PUBLISHED_RELATION	PUBLISHED_VALUE	PUBLISHED_UNITS	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1592	454141	CHEMBL1592	454141	QUINAPRIL	QUINAPRIL	438.52	.66	95.94	0	CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N2Cc3ccccc3C[C@H]2C(=O)O	7718226	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL175	317909	CHEMBL175	317909	DEXIBUPROFEN	DEXIBUPROFEN	206.28	3.61	37.29	0	CC(C)Cc1ccc(cc1)[C@H](C)C(=O)O	7685408	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL18797	21650	CHEMBL18797	21650	SULINDAC SULFIDE	SULINDAC SULFIDE	340.41	4.75	62.59	0	CSc1ccc(\C=C/2\C(=C(CC(=O)O)c3cc(F)ccc23)C)cc1	7803682	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL565	16415	CHEMBL565	16415	CLOFIBRATE	CLOFIBRATE	242.7	3.33	35.53	0	CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1	7697397	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL12856	11066	CHEMBL12856	11066	INAMRINONE	AMRINONE	187.2	-1.19	68.01	0	NC1=CC(=CNC1=O)c2ccncc2	7640659	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL566193	583022	CHEMBL566193	583022		6	251.75	3.3	29.1	0	CC(C)(C)NC1CCc2ccc(Cl)cc2C1=O	3012359	IC50					IC50				Not Determined		0	BAO_0000190			595698	CHEMBL1041761	B	Inhibition of [3H]dopamine reuptake at human DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Intermediate	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			49019	CHEMBL1156106	19821577	J. Med. Chem.	2009	52	21	6768	722	CHEMBL3307715	HEK293
CHEMBL403	194	CHEMBL403	194	SULBACTAM	SULBACTAM	233.24	-.67	100.13	0	CC1(C)[C@@H](N2[C@@H](CC2=O)S1(=O)=O)C(=O)O	7799119	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL42442	63952	CHEMBL42442	63952	OXFENDAZOLE	OXFENDAZOLE	315.35	2.66	103.29	0	COC(=O)Nc1nc2cc(ccc2[nH]1)[S+]([O-])c3ccccc3	7735971	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1370561	794445	CHEMBL190	381693	AMINOPHYLLINE	AMINOPHYLLINE	180.16	-.31	69.3	0	CN1C(=O)N(C)c2nc[nH]c2C1=O.CN3C(=O)N(C)c4nc[nH]c4C3=O.NCCN	7623938	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL85	7714	CHEMBL85	7714	RISPERIDONE	RISPERIDONE	410.48	3.32	61.94	0	CC1=C(CCN2CCC(CC2)c3noc4cc(F)ccc34)C(=O)N5CCCCC5=N1	7804885	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL14060	13456	CHEMBL14060	13456	PHENOL	PHENOL	94.11	1.59	20.23	0	Oc1ccccc1	7727957	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL85728	134513	CHEMBL85728	134513	4,4'-METHYLENEDIANILINE	4,4'-METHYLENEDIANILINE	198.26	2.31	52.04	0	Nc1ccc(Cc2ccc(N)cc2)cc1	7634373	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL841	62259	CHEMBL841	62259	LOPERAMIDE	LOPERAMIDE	477.04	4.64	43.78	0	CN(C)C(=O)C(CCN1CCC(O)(CC1)c2ccc(Cl)cc2)(c3ccccc3)c4ccccc4	7772482	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL498	8516	CHEMBL498	8516	CHLORPROPAMIDE	CHLORPROPAMIDE	276.74	2.06	83.65	0	CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1	7712091	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1909070	1248994	CHEMBL1909070	1248994	NAFENOPIN	NAFENOPIN	310.39	4.89	46.53	0	CC(C)(Oc1ccc(cc1)C2CCCc3ccccc23)C(=O)O	7775736	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL64	4941	CHEMBL64	4941	ISONIAZID	ISONIAZID	137.14	-.81	68.01	0	NNC(=O)c1ccncc1	7773926	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL179166	301545	CHEMBL50626	79731	SODIUM ORTHOVANAD	SODIUM ORTHOVANADATE					[Na+].[Na+].[Na+].[O-][V](=O)([O-])[O-]	7805341	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL6	173	CHEMBL6	173	INDOMETHACIN	INDOMETHACIN	357.79	4.24	68.53	0	COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c3ccc(Cl)cc3	7769528	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1521	421332	CHEMBL1521	421332	ZALEPLON	ZALEPLON	305.33	1.6	74.28	0	CCN(C(=O)C)c1cccc(c1)c2ccnc3c(cnn23)C#N	7783366	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL379536	355183	CHEMBL379536	355183		11	309.41	2.26	58.36	0	NC(=O)c1cccc(CC(N2CCNCC2)c3ccccc3)c1	1755239	IC50					IC50				Not Determined		0	BAO_0000190			390294	CHEMBL869836	B	Inhibition of DA transporter expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			31619	CHEMBL1146859	16750359	Bioorg. Med. Chem. Lett.	2006	16	16	4345	722	CHEMBL3307715	HEK293
CHEMBL434	1994	CHEMBL434	1994	ISOPROTERENOL	ISOPRENALINE	211.26	1.1	72.72	0	CC(C)NCC(O)c1ccc(O)c(O)c1	7778157	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1230333	692683	CHEMBL1230333	692683		4-(2-THIENYL)BUTYRIC ACID	170.23	1.94	65.53	0	OC(=O)CCCc1cccs1	7639707	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL508338	445859	CHEMBL223620	368920	THIOMERSAL	THIMEROSAL						7817074	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1619	467361	CHEMBL1619	467361	CLADRIBINE	CLADRIBINE	285.69	-.26	119.31	0	Nc1nc(Cl)nc2c1ncn2[C@H]3C[C@H](O)[C@@H](CO)O3	7705943	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL260039	427778	CHEMBL260039	427778		26	260.31	2.75	34.15	0	CNCc1cnc(C)cc1Oc2ccc(F)cc2C	2166323	IC50					IC50				Not Determined		0	BAO_0000190			479730	CHEMBL929227	B	Inhibition of [3H]DA uptake at human recombinant DAT expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			39530	CHEMBL1145616	18417343	Bioorg. Med. Chem. Lett.	2008	18	9	2896	722	CHEMBL3307715	HEK293
CHEMBL448900	489208	CHEMBL448900	489208		19	329.26	3.38	32.34	0	CC(C)CC(=O)N(Cc1cccc(Cl)c1Cl)[C@H]2CCNC2	2565077	IC50					IC50				Not Determined		0	BAO_0000190			513533	CHEMBL979029	B	Inhibition of [3H]DA reuptake at human dopamine transporter expressed in HEK293 cells by scintillation counting	1	Scientific Literature	Homo sapiens		9606	Autocuration	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			44021	CHEMBL1155868	18625557	Bioorg. Med. Chem. Lett.	2008	18	15	4308	722	CHEMBL3307715	HEK293
CHEMBL214273	355185	CHEMBL214273	355185		13	334.38	4.2	15.27	0	FC(F)(F)c1cccc(CC(N2CCNCC2)c3ccccc3)c1	1755241	IC50					IC50				Not Determined		0	BAO_0000190			390294	CHEMBL869836	B	Inhibition of DA transporter expressed in HEK293 cells	1	Scientific Literature	Homo sapiens		9606	Expert	BAO_0000219	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			31619	CHEMBL1146859	16750359	Bioorg. Med. Chem. Lett.	2006	16	16	4345	722	CHEMBL3307715	HEK293
CHEMBL27769	34933	CHEMBL27769	34933	STANOLONE	STANOLONE	290.44	3.3	37.29	0	C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@]34C)[C@@H]1CC[C@@H]2O	7803281	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1370	313314	CHEMBL1370	313314	BUDESONIDE	BUDESONIDE	430.53	2.2	93.06	0	CCCC1O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@@]2(O1)C(=O)CO	7616847	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL918	83000	CHEMBL918	83000	PHENACEMIDE	PHENACEMIDE	178.19	.65	72.19	0	NC(=O)NC(=O)Cc1ccccc1	7740701	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1200624	674575	CHEMBL1200624	674575	ETHYNODIOL DIACETATE	ETHYNODIOL DIACETATE	384.51	4.97	52.6	0	CC(=O)O[C@H]1CC[C@@H]2[C@H]3CC[C@@]4(C)[C@@H](CC[C@@]4(OC(=O)C)C#C)[C@@H]3CCC2=C1	7663031	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL407	635	CHEMBL407	635	FLUMAZENIL	FLUMAZENIL	303.29	1.58	64.43	0	CCOC(=O)c1ncn2c1CN(C)C(=O)c3cc(F)ccc23	7661313	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL302795	112102	CHEMBL302795	112102	TENOXICAM	TENOXICAM	337.37	.45	136.22	0	CN1C(=C(O)c2sccc2S1(=O)=O)C(=O)Nc3ccccn3	7797543	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1572	453520	CHEMBL1572	453520	NETILMICIN	NETILMICIN	475.58	-3.91	199.73	2	CCN[C@@H]1C[C@H](N)[C@@H](O[C@H]2OC(=CC[C@H]2N)CN)[C@H](O)[C@H]1O[C@H]3OC[C@](C)(O)[C@H](NC)[C@H]3O	7718438	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1515	421089	CHEMBL1515	421089	METHIMAZOLE	METHIMAZOLE	114.17	.41	47.36	0	CN1C=CNC1=S	7768717	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL77675	128080	CHEMBL77675	128080		1,3-DIPHENYLGUANIDINE	211.26	2.58	47.91	0	N=C(Nc1ccccc1)Nc2ccccc2	7631346	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL306043	113247	CHEMBL306043	113247	GOLD SODIUM THIOMALATE	GOLD SODIUM THIOMALATE						7664127	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL600325	421211	CHEMBL600325	421211	PROSCILLARIDIN	PROSCILLARIDIN	530.65	2.34	125.68	1	C[C@@H]1O[C@@H](O[C@H]2CC[C@]3(C)[C@H]4CC[C@]5(C)[C@H](CC[C@]5(O)[C@@H]4CCC3=C2)C6=COC(=O)C=C6)[C@H](O)[C@H](O)[C@H]1O	7720288	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL1384	325239	CHEMBL1384	325239	KANAMYCIN	KANAMYCIN	484.5	-7.14	282.61	2	NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O	7761230	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL79	6723	CHEMBL79	6723	LIDOCAINE	LIDOCAINE	234.34	2.63	32.34	0	CCN(CC)CC(=O)Nc1c(C)cccc1C	7776612	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
CHEMBL121	20027	CHEMBL121	20027	ROSIGLITAZONE	ROSIGLITAZONE	357.43	3.27	96.83	0	CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c3ccccn3	7821995	IC50					IC50				Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)		0	BAO_0000190			774754	CHEMBL1909143	B	DRUGMATRIX: Dopamine Transporter radioligand binding (ligand: [125I] RTI-55)	15	DrugMatrix			32644	Autocuration	BAO_0000249	155	CHEMBL238	SINGLE PROTEIN	Q01959	Dopamine transporter	Homo sapiens	9	Protein			59306	CHEMBL1909046							485	CHEMBL3307512	CHO-K1
