CMPD_CHEMBLID	MOLREGNO	PARENT_CMPD_CHEMBLID	PARENT_MOLREGNO	MOL_PREF_NAME	COMPOUND_KEY	MOLWEIGHT	ALOGP	PSA	NUM_RO5_VIOLATIONS	CANONICAL_SMILES	ACTIVITY_ID	STANDARD_TYPE	RELATION	STANDARD_VALUE	STANDARD_UNITS	PCHEMBL_VALUE	ACTIVITY_COMMENT	DATA_VALIDITY_COMMENT	POTENTIAL_DUPLICATE	BAO_ENDPOINT	UO_UNITS	QUDT_UNITS	ASSAY_ID	ASSAY_CHEMBLID	ASSAY_TYPE	DESCRIPTION	ASSAY_SRC_ID	ASSAY_SRC_DESCRIPTION	ASSAY_ORGANISM	ASSAY_STRAIN	ASSAY_TAX_ID	CURATED_BY	BAO_FORMAT	TID	TARGET_CHEMBLID	TARGET_TYPE	PROTEIN_ACCESSION	PREF_NAME	ORGANISM	CONFIDENCE_SCORE	TARGET_MAPPING	APD_NAME	APD_CONFIDENCE	DOC_ID	DOC_CHEMBLID	PUBMED_ID	JOURNAL	YEAR	VOLUME	ISSUE	FIRST_PAGE	CELL_ID	CELL_CHEMBL_ID	CELL_NAME
CHEMBL1794050	1157681	CHEMBL1851668	1192347	GW429374A	GW429374A	472.13	4.35	62.22	0	Cl.Oc1c(Br)cc(C=C2C(=O)Nc3ccc(cc23)c4cccnc4)cc1Br	8177955	Inhibition	=	2.38	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794070	1157701	CHEMBL1794070	1157701	GSK-579289A	GSK579289A	511.04	4.91	110.85	1	C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(OC4CCN(C)CC4)cc23)c5ccccc5Cl	8109764	Inhibition	=	.47	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL485745	516400	CHEMBL485745	516400	GW434756X	GW434756X	289.31	3.58	30.19	0	Fc1ccc(cc1)c2nn3ccccc3c2c4ccncc4	8069094	Inhibition	=	.87	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL318892	157998	CHEMBL318892	157998		SB-236687	428.5	4.72	58.87	0	CN1CCC(CC1)n2cnc(c3ccc(F)cc3)c2c4ccnc(Nc5ccccc5)n4	8061678	Inhibition	=	1.51	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL362155	313033	CHEMBL362155	313033	GW827102X	GW827102X	490.44	5.51	86.46	1	FC(F)(F)c1cccc(c1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4	8065546	Inhibition	=	-1.29	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909408	1249179	CHEMBL507821	457350	GSK-200398A	GSK200398A	579.67	4.95	134.66	1	Cl.O=C(O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc5c(cnn5Cc6ccccc6)c4)c3s2)N7CCOCC7	8124806	Inhibition	=	.1	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL482326	475233	CHEMBL482326	475233	GSK-1030062A	GSK1030062A	505.51	5.1	94.06	2	COc1cc2ncn(c3cc(OCc4ccccc4C(F)(F)F)c(s3)C(=O)N(C)C)c2cc1OC	8074390	Inhibition	=	-1.58	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1516890	940774	CHEMBL1516890	940774	GW441756X	GW441756X	275.3	2.51	46.92	0	Cn1cc(C=C2C(=O)Nc3cccnc23)c4ccccc14	8062093	Inhibition	=	1.61	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL205798	345702	CHEMBL205798	345702	GW703087X	GW703087X	486.92	5.81	76.14	1	CC(=O)Nc1cccc(c1)C#Cc2cncnc2Nc3ccc(OCc4cccc(F)c4)c(Cl)c3	8106080	Inhibition	=	6.03	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL303687	104501	CHEMBL303687	104501	GW829877X	GW829877X	358.4	4.3	77.22	0	COc1cccc(c1)n2ncc3c(N\N=C\c4ccc(C)cc4)ncnc23	8100089	Inhibition	=	5.68	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL481510	475658	CHEMBL481510	475658	GW853606X	GW853606X	496.3	5.47	98.38	1	NC(=O)c1sc(cc1OCc2ccccc2Br)n3cnc4ccc(cc34)C(F)(F)F	8216342	Inhibition	=	3.49	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794059	1157690	CHEMBL1794059	1157690	GW275616X	GW275616X	315.35	.78	109.66	0	NS(=O)(=O)c1cccc(N\C=C\2/C(=O)Nc3ccccc23)c1	8193707	Inhibition	=	2.83	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909390	1249161	CHEMBL212954	358388	GW576609A	GW576609A	577.07	6.3	99.7	2	OC(=O)C(F)(F)F.[O-][S+]1CCN(Cc2oc(cc2)c3ccc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)CC1	8140008	Inhibition	=	6.24	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL65884	104626	CHEMBL65884	104626	GW817396X	GW817396X	362.36	4.02	77.22	0	COc1cccc(c1)n2ncc3c(N\N=C\c4ccc(F)cc4)ncnc23	8182962	Inhibition	=	4.84	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL269827	440961	CHEMBL269827	440961	GW276655X	GW276655X	383.38	.94	148.06	0	NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3ccc(cc23)c4ocnc4)cc1	8104570	Inhibition	=	1.96	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL372474	323964	CHEMBL372474	323964	GW678313X	GW678313X	452.5	5.21	89.81	1	CCS(=O)(=O)c1ccc(OC)c(Nc2oc(cn2)c3cccc(c3)c4ccccc4F)c1	8209180	Inhibition	=	-2.17	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL524901	495237	CHEMBL524901	495237	GW683109X	GW683109X	339.39	.98	80.47	0	C(CNc1nccc(n1)c2cnn3ncccc23)CN4CCOCC4	8207972	Inhibition	=	2.8	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL458438	496359	CHEMBL458438	496359	GSK-1511931A	GSK1511931A	508.62	5.72	94.22	2	COc1cc(ccc1Nc2nc(Nc3cccc4ncccc34)c5cc[nH]c5n2)N6CCN(CC6)C(C)C	8076483	Inhibition	=	-1.68	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909406	1249177	CHEMBL313417	150202		SKF-86002-A2	297.35	3.64	56.01	0	Cl.Fc1ccc(cc1)c2nc3SCCn3c2c4ccncc4	8198280	Inhibition	=	2.03	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL495902	493955	CHEMBL495902	493955	GW820759X	GW820759X	291.35	3.18	57.78	0	Cc1ccc(cc1c2ccc3[nH]ncc3c2)C(=O)NC4CC4	8151269	Inhibition	=	-3.33	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL241517	408723	CHEMBL241517	408723	GW856804X	GW856804X	433.91	3.95	135.69	0	Nc1ncc(c2cccc(c2)S(=O)(=O)N)c3scc(c4ccc(F)c(Cl)c4)c13	8116873	Inhibition	=	2.73	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909415	1249186	CHEMBL473436	475033	GW693881A	GW693881A	450.92	7.06	91.07	1	Cl.Fc1cccc(COc2ccc(Nc3ncnc4cc(sc34)c5ccc[nH]5)cc2Cl)c1	8184603	Inhibition	=	2.84	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL374453	365460	CHEMBL374453	365460	GSK-299115A	GSK299115A	415.27	3.21	86.88	0	CC1=C(C(CC(=O)N1)c2ccc(Cl)c(Cl)c2)C(=O)Nc3ccc4[nH]ncc4c3	8136983	Inhibition	=	5.41	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL443563	298816	CHEMBL443563	298816	GW627512B	GW627512B	326.35	3.58	65.75	0	COc1cc(Nc2oc(cn2)c3ccccc3)cc(OC)c1OC	8101465	Inhibition	=	-8.6	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL179311	298872	CHEMBL179311	298872	GW580509X	GW580509X	388.44	3.47	99.04	0	CCS(=O)(=O)c1ccc(OC)c(Nc2oc(cn2)c3cccc(OC)c3)c1	8183335	Inhibition	=	-.79	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL266707	257	CHEMBL266707	257		SKF-86055	297.35	3.64	56.01	0	Fc1ccc(cc1)c2c(nc3SCCn23)c4ccncc4	8163710	Inhibition	=	1.7	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL273564	415048	CHEMBL273564	415048	GW795493X	GW795493X	413.35	3.5	106.07	0	Nc1ncnc2occ(c3ccc(NC(=O)Nc4cccc(c4)C(F)(F)F)cc3)c12	8131989	Inhibition	=	.84	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL188257	313107	CHEMBL188257	313107	GW827106X	GW827106X	452.46	4.55	95.69	0	COc1ccc(cc1)c2nn3ncccc3c2c4ccnc(Nc5ccc6OCCOc6c5)n4	8142201	Inhibition	=	1.48	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL212250	358300	CHEMBL212250	358300	GW615311X	GW615311X	644.11	7.88	111.93	2	Fc1cccc(COc2ccc(Nc3ncnc4ccc(cc34)c5oc(COCCS(=O)(=O)c6ccccc6)cc5)cc2Cl)c1	8109125	Inhibition	=	1.54	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL517507	489511	CHEMBL517507	489511	GW782912X	GW782912X	362.46	4.02	58.2	0	Cc1ccc(cc1c2ccc(cc2)C(=O)NCC3CC3)C(=O)NC4CCC4	8082891	Inhibition	=	.07	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL517907	456386	CHEMBL517907	456386	GW680191X	GW680191X	438.54	4.43	101.59	0	CS(=O)(=O)CCNCCCCOc1ccc2ncnc(Nc3cccc(c3)C#C)c2c1	8189854	Inhibition	=	.29	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL182283	306575	CHEMBL182283	306575	GW819230X	GW819230X	293.32	3.27	68.02	0	Cc1ccc(cc1)c2oc3ncnc(NC(=O)C4CC4)c3c2	8160693	Inhibition	=	2.29	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL273611	13786	CHEMBL273611	13786		SB-250715	459.47	3.96	83.32	0	Fc1ccc(cc1)c2ncn(C3CCNCC3)c2c4ccnc(Oc5ccc6OCOc6c5)n4	8136558	Inhibition	=	3.3	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909350	1249121	CHEMBL1098943	624495	GSK-949675A	GSK949675A	385.42	1.82	137.14	0	Cl.CCn1c(nc2c(nc(OCCNC)cc12)C#CC(C)(C)O)c3nonc3N	8117426	Inhibition	=	1.27	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL409892	441192	CHEMBL409892	441192	GW305178X	GW305178X	367.38	1.42	134.92	0	NS(=O)(=O)c1ccc(N\N=C\2/C(=O)Nc3ccc4ncccc4c23)cc1	8084367	Inhibition	=	2.63	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL243907	389352	CHEMBL243907	389352	GW673715X	GW673715X	445.47	4.85	117.37	0	CCc1cccc(NC(=O)Nc2ccc(Oc3ccc4nc(NC(=O)OC)[nH]c4c3)cc2)c1	8111294	Inhibition	=	1.39	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794069	1157700	CHEMBL1794069	1157700	GSK-571989A	GSK571989A	525.06	5.49	110.85	2	C[C@@H](Oc1cc(sc1C(=O)N)n2cnc3ccc(OCC4CCN(C)CC4)cc23)c5ccccc5Cl	8108759	Inhibition	=	8.98	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1909387	1249158	CHEMBL214419	358643	GW567808A	GW567808A	596.62	6.11	114.73	2	Cl.CS(=O)(=O)CCNCc1oc(cc1)c2ccc3ncnc(Nc4ccc(OCc5cccc(c5)C(F)(F)F)cc4)c3c2	8114317	Inhibition	=	1.68	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL270164	438450	CHEMBL270164	438450	GW607117X	GW607117X	394.43	4.06	91.81	0	Cc1oc(nn1)c2ccc(C)c(c2)c3ccc(cc3)C(=O)Nc4cccc(c4)C#N	8078981	Inhibition	=	1.77	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL524057	495012	CHEMBL524057	495012	GW683768X	GW683768X	280.33	2.53	68	0	CCc1nn2ncccc2c1c3ccnc(NC4CC4)n3	8155797	Inhibition	=	1.35	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL512076	471573	CHEMBL512076	471573	GSK-192082A	GSK192082A	566.05	6.41	125.64	2	CCNC(=O)O[C@H]1CN[C@@H](C1)C#Cc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2	8179114	Inhibition	=	7.02	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
CHEMBL1794057	1157688	CHEMBL1794057	1157688	GW284408X	GW284408X	292.29	.94	82.26	0	O=C1Nc2ccc(N\C=C\3/C(=O)Nc4ccccc34)cc2N1	8176569	Inhibition	=	3.96	%					BAO_0000201	UO_0000187	http://qudt.org/vocab/unit#Percent	808708	CHEMBL1962116	B	GSK_PKIS: JAK1 mean inhibition at 0.1 uM [Nanosyn]	16	GSK Published Kinase Inhibitor Set				Autocuration	BAO_0000357	10919	CHEMBL2835	SINGLE PROTEIN	P23458	Tyrosine-protein kinase JAK1 	Homo sapiens	9	Protein			61374	CHEMBL1961873									
